order_id,customer_id,order_date,product_id,product_name,quantity,unit_price,gross_revenue,discount_amount,net_revenue,product_cost,margin,region,state,city,category,subcategory,brand,shipping_date,delivery_date,delivery_status,return_flag,dispute_flag,logistics_hub,transit_days,shipping_cost,customer_segment,acquisition_channel,order_year,order_quarter,order_month,order_day,discount_rate,margin_rate,transit_bucket,is_delayed,customer_order_rank,is_repeat_order
ORD-21165,CUST-1015,2024-11-14,PROD-0037,ApexGear Men's Apparel 2,1,164.31,164.31,0.0,164.31,96.51,67.8,North,Ohio,Detroit,Apparel & Fashion,Men'S Apparel,Apexgear,2024-11-16,2024-11-19,Delivered,0,0,Hub-North-Chicago,3.0,9.73,Consumer,Paid Ads,2024,2024Q4,2024-11,Thursday,0.0,0.4126,3-4 Days (Standard),0,3,1
ORD-20037,CUST-1016,2023-07-28,PROD-0060,LuxLiving Small Appliances 2,1,259.47,259.47,38.92,220.55,124.55,96.0,West,California,Seattle,Home & Kitchen,Small Appliances,Luxliving,2023-07-29,2023-07-31,Delivered,0,0,Hub-West-Seattle,2.0,14.12,Small Business,Social Media,2023,2023Q3,2023-07,Friday,0.15,0.4353,1-2 Days (Fast),0,1,0
ORD-19487,CUST-1016,2024-02-21,PROD-0099,ZenFit Outdoor Gear 1,1,207.67,207.67,0.0,207.67,131.2,76.47,East,Pennsylvania,New York,Sports & Outdoors,Outdoor Gear,Zenfit,2024-02-22,2024-02-23,Delivered,0,0,Hub-East-NewYork,1.0,10.89,Small Business,Social Media,2024,2024Q1,2024-02,Wednesday,0.0,0.3682,1-2 Days (Fast),0,2,1
ORD-21406,CUST-1016,2024-07-19,PROD-0019,SoundPeak Audio & Headphones 1,1,722.15,722.15,0.0,722.15,424.37,297.78,Central,Kansas,St. Louis,Electronics,Audio & Headphones,Soundpeak,2024-07-21,2024-07-25,Delivered,0,0,Hub-Central-Denver,4.0,16.6,Small Business,Social Media,2024,2024Q3,2024-07,Friday,0.0,0.4124,3-4 Days (Standard),0,3,1
ORD-25905,CUST-1017,2023-06-24,PROD-0052,AuraHome Small Appliances 1,1,475.12,475.12,0.0,475.12,318.79,156.33,South,Florida,Dallas,Home & Kitchen,Small Appliances,Aurahome,2023-06-25,2023-06-30,Delivered,0,0,Hub-South-Atlanta,5.0,22.07,Consumer,Organic Search,2023,2023Q2,2023-06,Saturday,0.0,0.329,5-6 Days (Delayed),0,1,0
ORD-25342,CUST-1017,2024-01-22,PROD-0009,OmniVolt Audio & Headphones 2,1,748.01,748.01,0.0,748.01,594.79,153.22,West,Washington,Seattle,Electronics,Audio & Headphones,Omnivolt,2024-01-24,2024-01-29,Delivered,0,0,Hub-West-Seattle,5.0,11.37,Consumer,Organic Search,2024,2024Q1,2024-01,Monday,0.0,0.2048,5-6 Days (Delayed),0,2,1
ORD-10686,CUST-1017,2024-02-29,PROD-0028,UrbanChic Bags & Luggage 1,3,116.67,350.01,52.5,297.51,187.59,109.92,East,New Jersey,Boston,Apparel & Fashion,Bags & Luggage,Urbanchic,2024-03-02,2024-03-04,Delivered,0,0,Hub-East-NewYork,2.0,8.82,Consumer,Organic Search,2024,2024Q1,2024-02,Thursday,0.15,0.3695,1-2 Days (Fast),0,3,1
ORD-10596,CUST-1017,2024-05-12,PROD-0014,PulseAudio Audio & Headphones 2,2,530.41,1060.82,0.0,1060.82,724.88,335.94,West,California,Las Vegas,Electronics,Audio & Headphones,Pulseaudio,2024-05-13,2024-05-15,Delivered,0,0,Hub-West-Seattle,2.0,15.89,Consumer,Organic Search,2024,2024Q2,2024-05,Sunday,0.0,0.3167,1-2 Days (Fast),0,4,1
ORD-15126,CUST-1017,2024-07-26,PROD-0011,PulseAudio Smartphones 1,4,532.49,2129.96,0.0,2129.96,1248.96,881.0,North,Michigan,Chicago,Electronics,Smartphones,Pulseaudio,2024-07-27,2024-07-29,Delivered,0,0,Hub-North-Chicago,2.0,9.7,Consumer,Organic Search,2024,2024Q3,2024-07,Friday,0.0,0.4136,1-2 Days (Fast),0,5,1
ORD-13977,CUST-1018,2023-06-25,PROD-0084,PureEssence Wellness & Vitamins 1,1,75.88,75.88,18.97,56.91,28.42,28.49,North,Ohio,Detroit,Health & Beauty,Wellness & Vitamins,Pureessence,2023-06-27,2023-06-30,Delivered,0,0,Hub-North-Chicago,3.0,13.63,Consumer,Social Media,2023,2023Q2,2023-06,Sunday,0.25,0.5006,3-4 Days (Standard),0,1,0
ORD-13404,CUST-1018,2023-08-30,PROD-0041,ApexGear Bags & Luggage 2,1,205.03,205.03,0.0,205.03,85.99,119.04,North,Wisconsin,Columbus,Apparel & Fashion,Bags & Luggage,Apexgear,2023-09-01,2023-09-04,Delivered,0,0,Hub-North-Chicago,3.0,18.5,Consumer,Social Media,2023,2023Q3,2023-08,Wednesday,0.0,0.5806,3-4 Days (Standard),0,2,1
ORD-19862,CUST-1018,2023-12-07,PROD-0039,ApexGear Footwear 1,1,201.11,201.11,40.22,160.89,77.6,83.29,South,North Carolina,Charlotte,Apparel & Fashion,Footwear,Apexgear,2023-12-08,2023-12-15,Delivered,0,0,Hub-South-Atlanta,7.0,12.57,Consumer,Social Media,2023,2023Q4,2023-12,Thursday,0.2,0.5177,7+ Days (Severe Delay),1,3,1
ORD-17788,CUST-1018,2024-07-24,PROD-0016,PulseAudio Accessories 2,2,434.21,868.42,0.0,868.42,702.5,165.92,Central,Utah,St. Louis,Electronics,Accessories,Pulseaudio,2024-07-25,2024-07-27,Delivered,0,0,Hub-Central-Denver,2.0,11.62,Consumer,Social Media,2024,2024Q3,2024-07,Wednesday,0.0,0.1911,1-2 Days (Fast),0,4,1
ORD-11115,CUST-1019,2023-10-15,PROD-0024,UrbanChic Women's Apparel 1,4,207.45,829.8,0.0,829.8,308.2,521.6,West,Washington,Las Vegas,Apparel & Fashion,Women'S Apparel,Urbanchic,2023-10-17,2023-10-19,Delivered,0,0,Hub-West-Seattle,2.0,12.31,Small Business,Organic Search,2023,2023Q4,2023-10,Sunday,0.0,0.6286,1-2 Days (Fast),0,1,0
ORD-13253,CUST-1019,2024-02-11,PROD-0085,PureEssence Wellness & Vitamins 2,1,17.61,17.61,0.0,17.61,5.83,11.78,West,California,Las Vegas,Health & Beauty,Wellness & Vitamins,Pureessence,2024-02-13,2024-02-17,Delivered,0,0,Hub-West-Seattle,4.0,11.6,Small Business,Organic Search,2024,2024Q1,2024-02,Sunday,0.0,0.6689,3-4 Days (Standard),0,2,1
ORD-15509,CUST-1019,2024-02-28,PROD-0041,ApexGear Bags & Luggage 2,1,205.03,205.03,41.01,164.02,85.99,78.03,North,Ohio,Chicago,Apparel & Fashion,Bags & Luggage,Apexgear,2024-03-01,2024-03-03,Delivered,0,0,Hub-North-Chicago,2.0,19.73,Small Business,Organic Search,2024,2024Q1,2024-02,Wednesday,0.2,0.4757,1-2 Days (Fast),0,3,1
ORD-20069,CUST-1020,2023-04-16,PROD-0026,UrbanChic Footwear 1,1,105.68,105.68,0.0,105.68,56.7,48.98,North,Wisconsin,Milwaukee,Apparel & Fashion,Footwear,Urbanchic,2023-04-17,2023-04-20,Delivered,0,0,Hub-North-Chicago,3.0,10.68,Consumer,Organic Search,2023,2023Q2,2023-04,Sunday,0.0,0.4635,3-4 Days (Standard),0,1,0
ORD-23870,CUST-1020,2023-12-12,PROD-0110,SummitPro Outdoor Gear 2,2,234.56,469.12,0.0,469.12,288.54,180.58,West,Nevada,Las Vegas,Sports & Outdoors,Outdoor Gear,Summitpro,2023-12-14,2023-12-16,Delivered,0,0,Hub-West-Seattle,2.0,7.22,Consumer,Organic Search,2023,2023Q4,2023-12,Tuesday,0.0,0.3849,1-2 Days (Fast),0,2,1
ORD-17679,CUST-1021,2023-04-17,PROD-0013,PulseAudio Audio & Headphones 1,1,261.04,261.04,39.16,221.88,160.27,61.61,North,Wisconsin,Columbus,Electronics,Audio & Headphones,Pulseaudio,2023-04-18,2023-04-21,Delivered,0,0,Hub-North-Chicago,3.0,13.83,Consumer,Paid Ads,2023,2023Q2,2023-04,Monday,0.15,0.2777,3-4 Days (Standard),0,1,0
ORD-11960,CUST-1021,2023-09-26,PROD-0002,TechNova Laptops 1,1,887.51,887.51,0.0,887.51,525.98,361.53,North,Wisconsin,Milwaukee,Electronics,Laptops,Technova,2023-09-27,2023-10-01,Delivered,0,0,Hub-North-Chicago,4.0,15.03,Consumer,Paid Ads,2023,2023Q3,2023-09,Tuesday,0.0,0.4074,3-4 Days (Standard),0,2,1
ORD-10387,CUST-1021,2024-01-05,PROD-0068,CozyNest Cookware 1,1,28.19,28.19,0.0,28.19,18.12,10.07,West,Oregon,Seattle,Home & Kitchen,Cookware,Cozynest,2024-01-06,2024-01-10,Delivered,0,0,Hub-West-Seattle,4.0,20.69,Consumer,Paid Ads,2024,2024Q1,2024-01,Friday,0.0,0.3572,3-4 Days (Standard),0,3,1
ORD-18762,CUST-1022,2023-11-24,PROD-0047,AuraHome Cookware 1,3,328.85,986.55,0.0,986.55,654.51,332.04,East,Pennsylvania,New York,Home & Kitchen,Cookware,Aurahome,2023-11-26,2023-11-29,Delivered,0,0,Hub-East-NewYork,3.0,18.46,Consumer,Paid Ads,2023,2023Q4,2023-11,Friday,0.0,0.3366,3-4 Days (Standard),0,1,0
ORD-11007,CUST-1022,2024-06-15,PROD-0037,ApexGear Men's Apparel 2,2,164.31,328.62,0.0,328.62,193.02,135.6,West,Nevada,Las Vegas,Apparel & Fashion,Men'S Apparel,Apexgear,2024-06-17,2024-06-22,Delivered,0,0,Hub-West-Seattle,5.0,12.47,Consumer,Paid Ads,2024,2024Q2,2024-06,Saturday,0.0,0.4126,5-6 Days (Delayed),0,2,1
ORD-18702,CUST-1023,2023-08-14,PROD-0047,AuraHome Cookware 1,1,328.85,328.85,49.33,279.52,218.17,61.35,South,Texas,Atlanta,Home & Kitchen,Cookware,Aurahome,2023-08-16,2023-08-18,Delivered,0,0,Hub-South-Atlanta,2.0,15.58,Consumer,Organic Search,2023,2023Q3,2023-08,Monday,0.15,0.2195,1-2 Days (Fast),0,1,0
ORD-13848,CUST-1023,2023-11-13,PROD-0057,LuxLiving Bedding 1,1,325.01,325.01,0.0,325.01,156.0,169.01,North,Illinois,Milwaukee,Home & Kitchen,Bedding,Luxliving,2023-11-14,2023-11-17,Delivered,0,0,Hub-North-Chicago,3.0,14.41,Consumer,Organic Search,2023,2023Q4,2023-11,Monday,0.0,0.52,3-4 Days (Standard),0,2,1
ORD-20881,CUST-1023,2023-11-23,PROD-0016,PulseAudio Accessories 2,1,434.21,434.21,43.42,390.79,351.25,39.54,East,Massachusetts,Boston,Electronics,Accessories,Pulseaudio,2023-11-25,2023-11-30,Delivered,0,0,Hub-East-NewYork,5.0,10.25,Consumer,Organic Search,2023,2023Q4,2023-11,Thursday,0.1,0.1012,5-6 Days (Delayed),0,3,1
ORD-20782,CUST-1023,2024-03-10,PROD-0022,SoundPeak Accessories 2,1,68.53,68.53,0.0,68.53,45.2,23.33,South,Texas,Miami,Electronics,Accessories,Soundpeak,2024-03-12,2024-03-16,Delivered,0,0,Hub-South-Atlanta,4.0,17.28,Consumer,Organic Search,2024,2024Q1,2024-03,Sunday,0.0,0.3404,3-4 Days (Standard),0,4,1
ORD-14858,CUST-1023,2024-12-07,PROD-0068,CozyNest Cookware 1,1,28.19,28.19,2.82,25.37,18.12,7.25,East,Pennsylvania,Boston,Home & Kitchen,Cookware,Cozynest,2024-12-09,2024-12-12,Delivered,0,0,Hub-East-NewYork,3.0,9.84,Consumer,Organic Search,2024,2024Q4,2024-12,Saturday,0.1,0.2858,3-4 Days (Standard),0,5,1
ORD-13534,CUST-1024,2023-06-13,PROD-0115,VeloSprint Outdoor Gear 2,1,385.53,385.53,38.55,346.98,243.5,103.48,Central,Colorado,Denver,Sports & Outdoors,Outdoor Gear,Velosprint,2023-06-15,2023-06-22,Delivered,0,0,Hub-Central-Denver,7.0,17.53,Small Business,Paid Ads,2023,2023Q2,2023-06,Tuesday,0.1,0.2982,7+ Days (Severe Delay),1,1,0
ORD-18276,CUST-1024,2023-09-07,PROD-0007,OmniVolt Laptops 1,2,447.09,894.18,0.0,894.18,697.46,196.72,East,New Jersey,Boston,Electronics,Laptops,Omnivolt,2023-09-08,2023-09-10,Delivered,0,0,Hub-East-NewYork,2.0,17.3,Small Business,Paid Ads,2023,2023Q3,2023-09,Thursday,0.0,0.22,1-2 Days (Fast),0,2,1
ORD-11144,CUST-1024,2024-04-08,PROD-0051,AuraHome Bedding 2,2,142.92,285.84,0.0,285.84,194.02,91.82,North,Illinois,Columbus,Home & Kitchen,Bedding,Aurahome,2024-04-09,2024-04-13,Delivered,0,0,Hub-North-Chicago,4.0,16.38,Small Business,Paid Ads,2024,2024Q2,2024-04,Monday,0.0,0.3212,3-4 Days (Standard),0,3,1
ORD-12474,CUST-1024,2024-06-03,PROD-0047,AuraHome Cookware 1,1,328.85,328.85,0.0,328.85,218.17,110.68,East,New York,Newark,Home & Kitchen,Cookware,Aurahome,2024-06-04,2024-06-08,Delivered,0,0,Hub-East-NewYork,4.0,19.22,Small Business,Paid Ads,2024,2024Q2,2024-06,Monday,0.0,0.3366,3-4 Days (Standard),0,4,1
ORD-18357,CUST-1025,2023-05-09,PROD-0076,GlowLabs Haircare 1,1,112.43,112.43,0.0,112.43,42.61,69.82,North,Wisconsin,Milwaukee,Health & Beauty,Haircare,Glowlabs,2023-05-11,2023-05-14,Delivered,0,0,Hub-North-Chicago,3.0,10.24,Consumer,Organic Search,2023,2023Q2,2023-05,Tuesday,0.0,0.621,3-4 Days (Standard),0,1,0
ORD-23246,CUST-1025,2023-11-12,PROD-0066,HavenCraft Small Appliances 1,1,237.62,237.62,0.0,237.62,122.96,114.66,West,Washington,Las Vegas,Home & Kitchen,Small Appliances,Havencraft,2023-11-13,2023-11-17,Delivered,0,0,Hub-West-Seattle,4.0,15.1,Consumer,Organic Search,2023,2023Q4,2023-11,Sunday,0.0,0.4825,3-4 Days (Standard),0,2,1
ORD-22498,CUST-1025,2024-04-26,PROD-0067,HavenCraft Small Appliances 2,1,452.81,452.81,67.92,384.89,273.61,111.28,Central,Utah,St. Louis,Home & Kitchen,Small Appliances,Havencraft,2024-04-27,2024-05-03,Delivered,0,0,Hub-Central-Denver,6.0,19.78,Consumer,Organic Search,2024,2024Q2,2024-04,Friday,0.15,0.2891,5-6 Days (Delayed),1,3,1
ORD-12657,CUST-1025,2024-06-22,PROD-0039,ApexGear Footwear 1,3,201.11,603.33,0.0,603.33,232.8,370.53,East,New Jersey,Newark,Apparel & Fashion,Footwear,Apexgear,2024-06-24,2024-06-25,Delivered,0,0,Hub-East-NewYork,1.0,12.9,Consumer,Organic Search,2024,2024Q2,2024-06,Saturday,0.0,0.6141,1-2 Days (Fast),0,4,1
ORD-25715,CUST-1025,2024-06-27,PROD-0056,LuxLiving Furniture & Decor 1,1,53.15,53.15,0.0,53.15,25.51,27.64,North,Michigan,Detroit,Home & Kitchen,Furniture & Decor,Luxliving,2024-06-29,2024-07-01,Delivered,0,0,Hub-North-Chicago,2.0,18.01,Consumer,Organic Search,2024,2024Q2,2024-06,Thursday,0.0,0.52,1-2 Days (Fast),0,5,1
ORD-22975,CUST-1025,2024-07-23,PROD-0117,VeloSprint Sportswear 2,2,353.77,707.54,70.75,636.79,367.98,268.81,South,North Carolina,Atlanta,Sports & Outdoors,Sportswear,Velosprint,2024-07-25,2024-07-28,Delivered,0,0,Hub-South-Atlanta,3.0,8.91,Consumer,Organic Search,2024,2024Q3,2024-07,Tuesday,0.1,0.4221,3-4 Days (Standard),0,6,1
ORD-20070,CUST-1026,2023-08-12,PROD-0108,SummitPro Fitness Equipment 1,1,356.95,356.95,0.0,356.95,191.84,165.11,North,Illinois,Columbus,Sports & Outdoors,Fitness Equipment,Summitpro,2023-08-14,2023-08-18,Delivered,0,0,Hub-North-Chicago,4.0,17.5,Small Business,Organic Search,2023,2023Q3,2023-08,Saturday,0.0,0.4626,3-4 Days (Standard),0,1,0
ORD-15301,CUST-1026,2023-09-23,PROD-0097,ZenFit Fitness Equipment 1,1,266.5,266.5,0.0,266.5,163.49,103.01,West,Oregon,Portland,Sports & Outdoors,Fitness Equipment,Zenfit,2023-09-24,2023-09-28,Delivered,0,0,Hub-West-Seattle,4.0,9.75,Small Business,Organic Search,2023,2023Q3,2023-09,Saturday,0.0,0.3865,3-4 Days (Standard),0,2,1
ORD-19878,CUST-1026,2023-10-06,PROD-0002,TechNova Laptops 1,1,887.51,887.51,0.0,887.51,525.98,361.53,East,Pennsylvania,Philadelphia,Electronics,Laptops,Technova,2023-10-08,2023-10-11,Delivered,0,0,Hub-East-NewYork,3.0,18.38,Small Business,Organic Search,2023,2023Q4,2023-10,Friday,0.0,0.4074,3-4 Days (Standard),0,3,1
ORD-11140,CUST-1026,2024-04-03,PROD-0080,PureEssence Skincare 2,1,113.85,113.85,0.0,113.85,47.19,66.66,North,Wisconsin,Chicago,Health & Beauty,Skincare,Pureessence,2024-04-04,2024-04-06,Delivered,0,0,Hub-North-Chicago,2.0,19.97,Small Business,Organic Search,2024,2024Q2,2024-04,Wednesday,0.0,0.5855,1-2 Days (Fast),0,4,1
ORD-10831,CUST-1027,2023-07-06,PROD-0041,ApexGear Bags & Luggage 2,1,205.03,205.03,0.0,205.03,85.99,119.04,North,Michigan,Chicago,Apparel & Fashion,Bags & Luggage,Apexgear,2023-07-08,2023-07-11,Delivered,0,0,Hub-North-Chicago,3.0,11.87,Corporate,Organic Search,2023,2023Q3,2023-07,Thursday,0.0,0.5806,3-4 Days (Standard),0,1,0
ORD-19194,CUST-1027,2023-08-29,PROD-0043,VogueEra Men's Apparel 2,1,160.7,160.7,16.07,144.63,72.81,71.82,North,Michigan,Chicago,Apparel & Fashion,Men'S Apparel,Vogueera,2023-08-31,2023-09-04,Delivered,0,0,Hub-North-Chicago,4.0,16.36,Corporate,Organic Search,2023,2023Q3,2023-08,Tuesday,0.1,0.4966,3-4 Days (Standard),0,2,1
ORD-13009,CUST-1028,2024-04-21,PROD-0024,UrbanChic Women's Apparel 1,1,207.45,207.45,10.37,197.08,77.05,120.03,East,Pennsylvania,Boston,Apparel & Fashion,Women'S Apparel,Urbanchic,2024-04-23,2024-04-27,Delivered,0,0,Hub-East-NewYork,4.0,16.76,Consumer,Referral,2024,2024Q2,2024-04,Sunday,0.05,0.609,3-4 Days (Standard),0,1,0
ORD-11628,CUST-1029,2023-10-09,PROD-0028,UrbanChic Bags & Luggage 1,1,116.67,116.67,0.0,116.67,62.53,54.14,East,Massachusetts,Philadelphia,Apparel & Fashion,Bags & Luggage,Urbanchic,2023-10-10,2023-10-12,Delivered,0,0,Hub-East-NewYork,2.0,7.26,Corporate,Paid Ads,2023,2023Q4,2023-10,Monday,0.0,0.464,1-2 Days (Fast),0,1,0
ORD-11593,CUST-1029,2023-11-22,PROD-0016,PulseAudio Accessories 2,1,434.21,434.21,0.0,434.21,351.25,82.96,North,Illinois,Chicago,Electronics,Accessories,Pulseaudio,2023-11-23,2023-11-25,Delivered,0,0,Hub-North-Chicago,2.0,10.79,Corporate,Paid Ads,2023,2023Q4,2023-11,Wednesday,0.0,0.1911,1-2 Days (Fast),0,2,1
ORD-23289,CUST-1029,2023-12-22,PROD-0001,TechNova Smartphones 1,1,268.31,268.31,0.0,268.31,205.55,62.76,North,Michigan,Milwaukee,Electronics,Smartphones,Technova,2023-12-24,2023-12-27,Delivered,0,0,Hub-North-Chicago,3.0,18.91,Corporate,Paid Ads,2023,2023Q4,2023-12,Friday,0.0,0.2339,3-4 Days (Standard),0,3,1
ORD-14252,CUST-1030,2024-02-27,PROD-0026,UrbanChic Footwear 1,1,105.68,105.68,15.85,89.83,56.7,33.13,North,Wisconsin,Detroit,Apparel & Fashion,Footwear,Urbanchic,2024-02-28,2024-03-03,Delivered,0,0,Hub-North-Chicago,4.0,10.67,Consumer,Paid Ads,2024,2024Q1,2024-02,Tuesday,0.15,0.3688,3-4 Days (Standard),0,1,0
ORD-16487,CUST-1030,2024-03-30,PROD-0039,ApexGear Footwear 1,1,201.11,201.11,0.0,201.11,77.6,123.51,North,Michigan,Milwaukee,Apparel & Fashion,Footwear,Apexgear,2024-04-01,2024-04-07,Delivered,0,0,Hub-North-Chicago,6.0,12.73,Consumer,Paid Ads,2024,2024Q1,2024-03,Saturday,0.0,0.6141,5-6 Days (Delayed),1,2,1
ORD-19537,CUST-1030,2024-04-01,PROD-0036,ApexGear Men's Apparel 1,2,187.52,375.04,0.0,375.04,131.96,243.08,West,Oregon,Las Vegas,Apparel & Fashion,Men'S Apparel,Apexgear,2024-04-02,2024-04-04,Delivered,0,0,Hub-West-Seattle,2.0,15.81,Consumer,Paid Ads,2024,2024Q2,2024-04,Monday,0.0,0.6481,1-2 Days (Fast),0,3,1
ORD-11463,CUST-1031,2023-07-31,PROD-0079,PureEssence Skincare 1,1,50.64,50.64,0.0,50.64,18.51,32.13,West,Washington,Seattle,Health & Beauty,Skincare,Pureessence,2023-08-01,,Cancelled,0,0,Hub-West-Seattle,,14.24,Corporate,Paid Ads,2023,2023Q3,2023-07,Monday,0.0,0.6345,,0,1,0
ORD-25634,CUST-1031,2023-11-28,PROD-0035,SwiftStyle Bags & Luggage 2,2,212.25,424.5,42.45,382.05,331.12,50.93,North,Michigan,Columbus,Apparel & Fashion,Bags & Luggage,Swiftstyle,2023-11-30,,Cancelled,0,0,Hub-North-Chicago,,17.06,Corporate,Paid Ads,2023,2023Q4,2023-11,Tuesday,0.1,0.1333,,0,2,1
ORD-23975,CUST-1031,2024-10-17,PROD-0091,DermaCare Wellness & Vitamins 1,5,45.65,228.25,0.0,228.25,84.25,144.0,Central,Kansas,Denver,Health & Beauty,Wellness & Vitamins,Dermacare,2024-10-19,2024-10-23,Delivered,0,0,Hub-Central-Denver,4.0,19.39,Corporate,Paid Ads,2024,2024Q4,2024-10,Thursday,0.0,0.6309,3-4 Days (Standard),0,3,1
ORD-22208,CUST-1032,2023-05-07,PROD-0048,AuraHome Furniture & Decor 1,2,403.51,807.02,80.7,726.32,493.54,232.78,West,California,Portland,Home & Kitchen,Furniture & Decor,Aurahome,2023-05-08,2023-05-11,Delivered,0,0,Hub-West-Seattle,3.0,13.07,Consumer,Referral,2023,2023Q2,2023-05,Sunday,0.1,0.3205,3-4 Days (Standard),0,1,0
ORD-18182,CUST-1032,2023-07-23,PROD-0092,VitalBotanics Skincare 1,3,62.58,187.74,0.0,187.74,99.66,88.08,South,North Carolina,Charlotte,Health & Beauty,Skincare,Vitalbotanics,2023-07-24,2023-07-28,Delivered,0,1,Hub-South-Atlanta,4.0,11.4,Consumer,Referral,2023,2023Q3,2023-07,Sunday,0.0,0.4692,3-4 Days (Standard),0,2,1
ORD-10167,CUST-1032,2024-01-13,PROD-0039,ApexGear Footwear 1,2,201.11,402.22,20.11,382.11,155.2,226.91,North,Wisconsin,Columbus,Apparel & Fashion,Footwear,Apexgear,2024-01-14,2024-01-16,Delivered,0,0,Hub-North-Chicago,2.0,8.59,Consumer,Referral,2024,2024Q1,2024-01,Saturday,0.05,0.5938,1-2 Days (Fast),0,3,1
ORD-11313,CUST-1032,2024-04-01,PROD-0047,AuraHome Cookware 1,2,328.85,657.7,0.0,657.7,436.34,221.36,West,California,Seattle,Home & Kitchen,Cookware,Aurahome,2024-04-03,2024-04-06,Delivered,0,0,Hub-West-Seattle,3.0,12.7,Consumer,Referral,2024,2024Q2,2024-04,Monday,0.0,0.3366,3-4 Days (Standard),0,4,1
ORD-15125,CUST-1032,2024-04-24,PROD-0003,TechNova Audio & Headphones 1,2,613.24,1226.48,245.3,981.18,748.16,233.02,East,Pennsylvania,Newark,Electronics,Audio & Headphones,Technova,2024-04-25,2024-04-26,Delivered,0,0,Hub-East-NewYork,1.0,9.59,Consumer,Referral,2024,2024Q2,2024-04,Wednesday,0.2,0.2375,1-2 Days (Fast),0,5,1
ORD-21026,CUST-1032,2024-05-16,PROD-0086,DermaCare Skincare 1,1,95.76,95.76,14.36,81.4,33.56,47.84,North,Wisconsin,Chicago,Health & Beauty,Skincare,Dermacare,2024-05-18,2024-05-20,Delivered,0,0,Hub-North-Chicago,2.0,7.1,Consumer,Referral,2024,2024Q2,2024-05,Thursday,0.15,0.5877,1-2 Days (Fast),0,6,1
ORD-21561,CUST-1032,2024-07-14,PROD-0115,VeloSprint Outdoor Gear 2,1,385.53,385.53,38.55,346.98,243.5,103.48,North,Ohio,Milwaukee,Sports & Outdoors,Outdoor Gear,Velosprint,2024-07-15,2024-07-18,Delivered,0,0,Hub-North-Chicago,3.0,16.55,Consumer,Referral,2024,2024Q3,2024-07,Sunday,0.1,0.2982,3-4 Days (Standard),0,7,1
ORD-16928,CUST-1033,2023-04-02,PROD-0041,ApexGear Bags & Luggage 2,1,205.03,205.03,0.0,205.03,85.99,119.04,North,Ohio,Milwaukee,Apparel & Fashion,Bags & Luggage,Apexgear,2023-04-03,2023-04-06,Delivered,0,0,Hub-North-Chicago,3.0,14.74,Small Business,Organic Search,2023,2023Q2,2023-04,Sunday,0.0,0.5806,3-4 Days (Standard),0,1,0
ORD-18042,CUST-1034,2023-06-01,PROD-0074,GlowLabs Skincare 1,5,36.51,182.55,0.0,182.55,58.25,124.3,North,Illinois,Columbus,Health & Beauty,Skincare,Glowlabs,2023-06-03,2023-06-05,Delivered,0,0,Hub-North-Chicago,2.0,10.15,Consumer,Social Media,2023,2023Q2,2023-06,Thursday,0.0,0.6809,1-2 Days (Fast),0,1,0
ORD-13856,CUST-1034,2024-03-13,PROD-0015,PulseAudio Accessories 1,1,416.61,416.61,20.83,395.78,340.69,55.09,North,Illinois,Columbus,Electronics,Accessories,Pulseaudio,2024-03-14,2024-03-17,Delivered,0,0,Hub-North-Chicago,3.0,14.94,Consumer,Social Media,2024,2024Q1,2024-03,Wednesday,0.05,0.1392,3-4 Days (Standard),0,2,1
ORD-17869,CUST-1035,2023-09-19,PROD-0031,SwiftStyle Women's Apparel 1,2,60.51,121.02,0.0,121.02,94.4,26.62,North,Michigan,Detroit,Apparel & Fashion,Women'S Apparel,Swiftstyle,2023-09-20,2023-09-23,Delivered,0,0,Hub-North-Chicago,3.0,12.73,Consumer,Social Media,2023,2023Q3,2023-09,Tuesday,0.0,0.22,3-4 Days (Standard),0,1,0
ORD-18102,CUST-1035,2023-12-11,PROD-0046,VogueEra Bags & Luggage 1,2,113.53,227.06,22.71,204.35,120.64,83.71,North,Illinois,Detroit,Apparel & Fashion,Bags & Luggage,Vogueera,2023-12-13,2023-12-19,Delivered,0,0,Hub-North-Chicago,6.0,20.17,Consumer,Social Media,2023,2023Q4,2023-12,Monday,0.1,0.4096,5-6 Days (Delayed),1,2,1
ORD-21174,CUST-1035,2024-07-08,PROD-0044,VogueEra Women's Apparel 1,1,53.19,53.19,0.0,53.19,25.43,27.76,East,Pennsylvania,Boston,Apparel & Fashion,Women'S Apparel,Vogueera,2024-07-10,2024-07-12,Delivered,0,0,Hub-East-NewYork,2.0,18.67,Consumer,Social Media,2024,2024Q3,2024-07,Monday,0.0,0.5219,1-2 Days (Fast),0,3,1
ORD-15624,CUST-1036,2023-06-24,PROD-0064,HavenCraft Bedding 1,1,182.21,182.21,0.0,182.21,106.1,76.11,West,Oregon,Seattle,Home & Kitchen,Bedding,Havencraft,2023-06-26,2023-07-01,Delivered,0,0,Hub-West-Seattle,5.0,20.07,Consumer,Paid Ads,2023,2023Q2,2023-06,Saturday,0.0,0.4177,5-6 Days (Delayed),0,1,0
