customer_id,recency,frequency,monetary,first_order_date,last_order_date,avg_transit_days,return_rate,aov,R_score,F_score,M_score,segment
CUST-1250,84,6,1803.46,2023-10-10,2024-10-02,3.6666666666666665,0.0,300.58,4,4,3,Champions
CUST-1252,226,1,110.84,2024-05-13,2024-05-13,3.0,0.0,110.84,2,1,1,Dormant
CUST-1253,397,2,216.51999999999998,2023-10-30,2023-11-24,5.0,0.0,108.26,1,1,1,Dormant
CUST-1254,191,4,1351.94,2023-11-02,2024-06-17,3.75,0.0,337.98,2,2,3,Dormant
CUST-1255,210,2,635.8,2023-05-14,2024-05-29,3.5,0.0,317.9,2,1,2,Dormant
CUST-1256,275,4,2550.19,2023-03-19,2024-03-25,3.25,0.0,637.55,1,2,4,Dormant
CUST-1257,52,3,433.7,2023-06-27,2024-11-03,3.6666666666666665,0.0,144.57,5,2,1,Potential Loyalists
CUST-1258,197,5,1333.19,2023-11-08,2024-06-11,4.4,0.0,266.64,2,3,3,At Risk
CUST-1259,382,1,76.47,2023-12-09,2023-12-09,4.0,0.0,76.47,1,1,1,Dormant
CUST-1260,289,2,858.74,2023-11-17,2024-03-11,3.5,0.5,429.37,1,1,2,Dormant
CUST-1261,119,6,2725.56,2023-10-10,2024-08-28,2.8333333333333335,0.0,454.26,4,4,4,Champions
CUST-1262,199,2,497.08,2023-07-01,2024-06-09,5.5,0.0,248.54,2,1,1,Dormant
CUST-1263,116,5,3540.83,2023-07-06,2024-08-31,3.4,0.0,708.17,4,3,5,Loyal Customers
CUST-1264,220,6,2029.32,2023-09-26,2024-05-19,3.1666666666666665,0.16666666666666666,338.22,2,4,4,At Risk
CUST-1265,109,2,463.73,2023-09-25,2024-09-07,3.0,0.0,231.86,4,1,1,Potential Loyalists
CUST-1266,116,4,1642.61,2023-09-07,2024-08-31,3.0,0.0,410.65,4,2,3,Potential Loyalists
CUST-1267,181,3,743.9200000000001,2023-05-27,2024-06-27,3.3333333333333335,0.0,247.97,2,2,2,Dormant
CUST-1268,32,2,504.71000000000004,2023-09-07,2024-11-23,2.0,0.0,252.36,5,1,1,Potential Loyalists
CUST-1269,35,3,650.94,2023-08-03,2024-11-20,3.3333333333333335,0.0,216.98,5,2,2,Potential Loyalists
CUST-1270,35,2,744.76,2023-03-30,2024-11-20,2.5,0.0,372.38,5,1,2,Potential Loyalists
CUST-1271,140,4,1647.8600000000001,2023-04-25,2024-08-07,3.75,0.0,411.96,3,2,3,Potential Loyalists
CUST-1272,201,2,611.07,2023-12-10,2024-06-07,3.5,0.0,305.54,2,1,2,Dormant
CUST-1274,370,3,1899.8,2023-05-30,2023-12-21,3.6666666666666665,0.0,633.27,1,2,3,Dormant
CUST-1275,125,8,3437.44,2023-06-27,2024-08-22,3.75,0.0,429.68,4,4,5,Champions
CUST-1276,105,7,1229.74,2023-08-12,2024-09-11,3.7142857142857144,0.0,175.68,4,4,3,Champions
CUST-1277,220,1,419.56,2024-05-19,2024-05-19,4.0,0.0,419.56,2,1,1,Dormant
CUST-1278,258,5,3011.5,2023-04-15,2024-04-11,2.25,0.0,602.3,1,3,4,At Risk
CUST-1279,75,3,1016.4,2023-02-23,2024-10-11,4.0,0.0,338.8,5,2,2,Potential Loyalists
CUST-1280,149,6,2024.79,2023-04-30,2024-07-29,3.3333333333333335,0.0,337.46,3,4,4,Loyal Customers
CUST-1281,112,2,1489.25,2024-08-15,2024-09-04,4.0,0.0,744.62,4,1,3,Potential Loyalists
CUST-1282,58,3,804.64,2023-10-07,2024-10-28,2.6666666666666665,0.0,268.21,5,2,2,Potential Loyalists
CUST-1283,36,4,861.51,2023-11-19,2024-11-19,2.75,0.0,215.38,5,2,2,Potential Loyalists
CUST-1284,366,1,222.32,2023-12-25,2023-12-25,3.0,0.0,222.32,1,1,1,Dormant
CUST-1285,90,10,2041.69,2023-09-02,2024-09-26,3.0,0.1,204.17,4,5,4,Champions
CUST-1286,59,3,568.53,2024-02-05,2024-10-27,2.0,0.3333333333333333,189.51,5,2,1,Potential Loyalists
CUST-1287,583,1,51.11,2023-05-22,2023-05-22,1.0,0.0,51.11,1,1,1,Dormant
CUST-1288,137,7,3031.89,2023-07-27,2024-08-10,5.142857142857143,0.0,433.13,3,4,4,Loyal Customers
CUST-1289,217,2,649.71,2023-10-21,2024-05-22,5.5,0.0,324.86,2,1,2,Dormant
CUST-1290,131,5,1576.1299999999999,2023-04-24,2024-08-16,3.2,0.0,315.23,3,3,3,Loyal Customers
CUST-1291,346,2,208.0,2023-10-11,2024-01-14,3.0,0.0,104.0,1,1,1,Dormant
CUST-1292,144,3,852.98,2023-11-02,2024-08-03,4.0,0.0,284.33,3,2,2,Potential Loyalists
CUST-1293,127,4,1234.3899999999999,2023-02-28,2024-08-20,3.25,0.25,308.6,3,2,3,Potential Loyalists
CUST-1294,301,2,490.63,2024-01-22,2024-02-28,3.5,0.0,245.32,1,1,1,Dormant
CUST-1295,255,4,771.79,2023-06-01,2024-04-14,3.0,0.0,192.95,1,2,2,Dormant
CUST-1296,181,4,1698.6899999999998,2023-10-03,2024-06-27,3.25,0.25,424.67,2,2,3,Dormant
CUST-1297,15,3,473.92,2024-03-31,2024-12-10,4.333333333333333,0.0,157.97,5,2,1,Potential Loyalists
CUST-1298,556,1,1415.08,2023-06-18,2023-06-18,3.0,0.0,1415.08,1,1,3,Dormant
CUST-1299,324,2,1079.09,2023-12-27,2024-02-05,6.0,0.0,539.54,1,1,2,Dormant
CUST-1300,150,6,3243.8700000000003,2024-01-14,2024-07-28,3.1666666666666665,0.0,540.65,3,4,5,Loyal Customers
CUST-1301,230,2,335.4,2023-10-13,2024-05-09,3.0,0.0,167.7,2,1,1,Dormant
CUST-1302,190,3,606.26,2024-01-03,2024-06-18,3.6666666666666665,0.0,202.09,2,2,2,Dormant
CUST-1303,95,6,3953.55,2023-07-09,2024-09-21,3.5,0.0,658.92,4,4,5,Champions
CUST-1304,308,7,1818.3,2023-05-30,2024-02-21,3.6666666666666665,0.0,259.76,1,4,3,At Risk
CUST-1305,164,4,1145.43,2023-05-25,2024-07-14,3.5,0.0,286.36,3,2,2,Potential Loyalists
CUST-1306,117,5,1255.32,2023-11-03,2024-08-30,2.8,0.0,251.06,4,3,3,Loyal Customers
CUST-1307,327,1,101.53,2024-02-02,2024-02-02,3.0,0.0,101.53,1,1,1,Dormant
CUST-1308,170,1,25.49,2024-07-08,2024-07-08,3.0,0.0,25.49,3,1,1,Potential Loyalists
CUST-1309,405,1,434.21,2023-11-16,2023-11-16,2.0,1.0,434.21,1,1,1,Dormant
CUST-1310,205,3,2053.84,2024-03-24,2024-06-03,4.0,0.0,684.61,2,2,4,Dormant
CUST-1311,227,2,721.12,2023-10-28,2024-05-12,3.5,0.0,360.56,2,1,2,Dormant
CUST-1312,140,2,694.04,2024-03-24,2024-08-07,3.5,0.0,347.02,3,1,2,Potential Loyalists
CUST-1313,125,4,432.5,2023-04-05,2024-08-22,4.25,0.0,108.12,4,2,1,Potential Loyalists
CUST-1314,220,5,758.04,2023-08-07,2024-05-19,3.0,0.0,151.61,2,3,2,At Risk
CUST-1315,97,3,796.63,2024-01-15,2024-09-19,3.3333333333333335,0.0,265.54,4,2,2,Potential Loyalists
CUST-1316,193,4,1048.35,2023-02-17,2024-06-15,3.75,0.0,262.09,2,2,2,Dormant
CUST-1317,48,4,1399.48,2023-10-16,2024-11-07,2.5,0.0,349.87,5,2,3,Potential Loyalists
CUST-1318,162,3,1275.5,2023-09-14,2024-07-16,2.6666666666666665,0.0,425.17,3,2,3,Potential Loyalists
CUST-1319,260,1,28.19,2024-04-09,2024-04-09,4.0,0.0,28.19,1,1,1,Dormant
CUST-1320,108,2,334.25,2024-07-07,2024-09-08,3.5,0.0,167.12,4,1,1,Potential Loyalists
CUST-1321,423,2,1130.33,2023-08-01,2023-10-29,4.5,0.0,565.16,1,1,2,Dormant
CUST-1322,34,3,455.94,2024-03-05,2024-11-21,3.0,0.0,151.98,5,2,1,Potential Loyalists
CUST-1323,40,5,497.56999999999994,2023-11-27,2024-11-15,2.6,0.0,99.51,5,3,1,Loyal Customers
CUST-1324,234,3,338.9,2023-12-15,2024-05-05,3.6666666666666665,0.0,112.97,2,2,1,Dormant
CUST-1325,62,3,1116.36,2023-09-07,2024-10-24,3.0,0.0,372.12,5,2,2,Potential Loyalists
CUST-1326,576,1,41.08,2023-05-29,2023-05-29,4.0,0.0,41.08,1,1,1,Dormant
CUST-1327,144,5,1581.58,2023-08-27,2024-08-03,3.4,0.0,316.32,3,3,3,Loyal Customers
CUST-1328,148,6,2469.83,2023-11-16,2024-07-30,2.5,0.0,411.64,3,4,4,Loyal Customers
CUST-1329,175,4,595.7299999999999,2023-02-18,2024-07-03,3.75,0.0,148.93,3,2,1,Potential Loyalists
CUST-1330,432,1,51.43,2023-10-20,2023-10-20,3.0,0.0,51.43,1,1,1,Dormant
CUST-1331,230,4,667.4300000000001,2023-08-15,2024-05-09,2.25,0.0,166.86,2,2,2,Dormant
CUST-1332,374,3,347.87,2023-04-05,2023-12-17,5.0,0.0,115.96,1,2,1,Dormant
CUST-1333,131,7,1966.74,2023-07-10,2024-08-16,2.7142857142857144,0.0,280.96,3,4,4,Loyal Customers
CUST-1334,83,3,1111.6100000000001,2023-04-01,2024-10-03,3.3333333333333335,0.0,370.54,4,2,2,Potential Loyalists
CUST-1335,321,1,136.6,2024-02-08,2024-02-08,3.0,0.0,136.6,1,1,1,Dormant
CUST-1336,92,1,389.62,2024-09-24,2024-09-24,5.0,0.0,389.62,4,1,1,Potential Loyalists
CUST-1337,353,2,561.71,2023-07-22,2024-01-07,4.0,0.0,280.86,1,1,1,Dormant
CUST-1338,110,3,1037.05,2023-10-27,2024-09-06,4.333333333333333,0.0,345.68,4,2,2,Potential Loyalists
CUST-1339,238,2,364.5,2024-02-23,2024-05-01,4.0,0.5,182.25,2,1,1,Dormant
CUST-1340,219,3,1858.4299999999998,2023-08-20,2024-05-20,3.0,0.0,619.48,2,2,3,Dormant
CUST-1341,69,2,787.21,2023-09-12,2024-10-17,4.5,0.0,393.6,5,1,2,Potential Loyalists
CUST-1342,236,8,2826.27,2023-05-10,2024-05-03,3.0,0.0,353.28,2,4,4,At Risk
CUST-1343,369,3,356.13,2023-05-19,2023-12-22,4.333333333333333,0.0,118.71,1,2,1,Dormant
CUST-1344,45,3,1286.87,2023-06-30,2024-11-10,2.6666666666666665,0.0,428.96,5,2,3,Potential Loyalists
CUST-1345,271,3,3717.33,2024-02-11,2024-03-29,3.6666666666666665,0.0,1239.11,1,2,5,Dormant
CUST-1346,270,2,390.45000000000005,2023-10-17,2024-03-30,4.0,0.0,195.23,1,1,1,Dormant
CUST-1347,5,4,2059.4,2024-01-27,2024-12-20,2.75,0.0,514.85,5,2,4,Potential Loyalists
CUST-1348,140,3,756.5799999999999,2023-07-11,2024-08-07,2.3333333333333335,0.0,252.19,3,2,2,Potential Loyalists
CUST-1349,170,2,290.25,2023-11-17,2024-07-08,4.0,0.0,145.12,3,1,1,Potential Loyalists
CUST-1350,248,1,479.24,2024-04-21,2024-04-21,4.0,0.0,479.24,1,1,1,Dormant
CUST-1351,81,5,3210.59,2023-11-27,2024-10-05,3.25,0.0,642.12,5,3,5,Loyal Customers
CUST-1353,176,3,1030.8500000000001,2023-02-25,2024-07-02,2.6666666666666665,0.3333333333333333,343.62,2,2,2,Dormant
CUST-1354,156,2,939.47,2024-05-27,2024-07-22,2.5,0.0,469.74,3,1,2,Potential Loyalists
CUST-1355,236,3,313.61,2023-05-29,2024-05-03,4.0,0.0,104.54,2,2,1,Dormant
CUST-1356,324,3,496.1,2023-02-13,2024-02-05,4.666666666666667,0.0,165.37,1,2,1,Dormant
CUST-1357,350,2,156.63,2023-04-06,2024-01-10,4.0,0.0,78.32,1,1,1,Dormant
CUST-1358,144,4,1052.76,2023-09-03,2024-08-03,3.0,0.0,263.19,3,2,2,Potential Loyalists
CUST-1359,140,4,2777.4900000000002,2023-10-28,2024-08-07,2.5,0.0,694.37,3,2,4,Potential Loyalists
CUST-1360,183,4,1102.0900000000001,2023-06-13,2024-06-25,3.75,0.0,275.52,2,2,2,Dormant
CUST-1361,230,3,730.59,2023-08-17,2024-05-09,4.666666666666667,0.3333333333333333,243.53,2,2,2,Dormant
CUST-1362,19,5,1696.04,2024-02-16,2024-12-06,2.8,0.2,339.21,5,3,3,Loyal Customers
CUST-1363,169,4,1424.17,2023-07-30,2024-07-09,3.5,0.0,356.04,3,2,3,Potential Loyalists
CUST-1364,260,8,2551.7,2023-09-10,2024-04-09,3.625,0.0,318.96,1,4,4,At Risk
CUST-1365,166,3,852.55,2024-02-20,2024-07-12,3.6666666666666665,0.0,284.18,3,2,2,Potential Loyalists
CUST-1366,50,7,5173.5599999999995,2023-07-01,2024-11-05,2.7142857142857144,0.0,739.08,5,4,5,Champions
CUST-1367,187,3,1214.48,2023-04-24,2024-06-21,3.3333333333333335,0.0,404.83,2,2,3,Dormant
CUST-1368,220,4,2072.93,2023-10-26,2024-05-19,5.0,0.0,518.23,2,2,4,Dormant
CUST-1369,173,2,596.01,2024-01-10,2024-07-05,3.0,0.0,298.0,3,1,1,Potential Loyalists
CUST-1370,134,5,2283.26,2023-11-06,2024-08-13,4.0,0.0,456.65,3,3,4,Loyal Customers
CUST-1371,31,8,3154.76,2023-08-17,2024-11-24,3.125,0.25,394.34,5,4,4,Champions
CUST-1372,83,4,1466.33,2024-01-07,2024-10-03,2.75,0.0,366.58,4,2,3,Potential Loyalists
CUST-1373,127,8,1693.08,2023-11-25,2024-08-20,2.875,0.0,211.64,3,4,3,Loyal Customers
CUST-1374,211,2,375.41999999999996,2024-01-04,2024-05-28,5.0,0.0,187.71,2,1,1,Dormant
CUST-1375,240,3,1415.43,2023-12-11,2024-04-29,5.0,0.0,471.81,2,2,3,Dormant
CUST-1376,157,2,425.78,2024-06-15,2024-07-21,3.0,0.0,212.89,3,1,1,Potential Loyalists
CUST-1377,238,2,817.21,2023-09-24,2024-05-01,3.5,0.0,408.6,2,1,2,Dormant
CUST-1378,227,3,495.25,2023-12-08,2024-05-12,3.0,0.0,165.08,2,2,1,Dormant
CUST-1379,244,4,1584.96,2023-04-17,2024-04-25,3.75,0.0,396.24,1,2,3,Dormant
CUST-1380,137,6,2929.88,2023-09-01,2024-08-10,3.6666666666666665,0.0,488.31,3,4,4,Loyal Customers
CUST-1381,217,3,4151.92,2023-09-23,2024-05-22,2.3333333333333335,0.0,1383.97,2,2,5,Dormant
CUST-1382,268,6,1621.35,2023-07-10,2024-04-01,4.0,0.0,270.22,1,4,3,At Risk
CUST-1383,125,4,810.93,2023-11-12,2024-08-22,4.75,0.0,202.73,4,2,2,Potential Loyalists
CUST-1384,462,3,492.08000000000004,2023-02-10,2023-09-20,5.0,0.0,164.03,1,2,1,Dormant
CUST-1385,28,4,712.35,2023-06-07,2024-11-27,3.5,0.0,178.09,5,2,2,Potential Loyalists
CUST-1386,16,4,1585.1100000000001,2024-01-31,2024-12-09,1.75,0.0,396.28,5,2,3,Potential Loyalists
CUST-1387,58,3,1839.08,2024-04-07,2024-10-28,4.0,0.0,613.03,5,2,3,Potential Loyalists
CUST-1388,42,2,688.3199999999999,2024-04-22,2024-11-13,3.0,1.0,344.16,5,1,2,Potential Loyalists
CUST-1389,83,3,1228.21,2024-03-15,2024-10-03,3.0,0.0,409.4,4,2,3,Potential Loyalists
CUST-1390,114,4,743.47,2023-04-29,2024-09-02,4.25,0.0,185.87,4,2,2,Potential Loyalists
CUST-1391,507,2,866.26,2023-06-20,2023-08-06,2.0,0.0,433.13,1,1,2,Dormant
CUST-1392,327,2,925.28,2024-01-29,2024-02-02,1.5,0.0,462.64,1,1,2,Dormant
CUST-1393,281,5,1080.16,2023-03-22,2024-03-19,2.6,0.0,216.03,1,3,2,At Risk
CUST-1394,383,1,434.21,2023-12-08,2023-12-08,5.0,0.0,434.21,1,1,1,Dormant
CUST-1396,219,5,3557.38,2023-07-30,2024-05-20,2.8,0.0,711.48,2,3,5,At Risk
CUST-1397,57,2,607.83,2023-02-08,2024-10-29,4.0,0.0,303.92,5,1,2,Potential Loyalists
CUST-1398,132,4,588.3900000000001,2023-08-13,2024-08-15,3.25,0.0,147.1,3,2,1,Potential Loyalists
CUST-1399,141,2,940.7,2024-08-05,2024-08-06,3.5,0.0,470.35,3,1,2,Potential Loyalists
CUST-1400,141,2,1370.8999999999999,2024-04-04,2024-08-06,4.0,0.0,685.45,3,1,3,Potential Loyalists
CUST-1401,160,3,435.0,2024-03-31,2024-07-18,4.0,0.3333333333333333,145.0,3,2,1,Potential Loyalists
CUST-1402,214,4,1798.7,2023-07-29,2024-05-25,3.6666666666666665,0.0,449.68,2,2,3,Dormant
CUST-1403,99,2,1876.23,2023-12-09,2024-09-17,3.0,0.0,938.12,4,1,3,Potential Loyalists
CUST-1404,180,4,1032.8,2023-05-07,2024-06-28,3.5,0.0,258.2,2,2,2,Dormant
CUST-1405,357,1,224.23,2024-01-03,2024-01-03,2.0,0.0,224.23,1,1,1,Dormant
CUST-1406,153,4,2469.92,2023-10-28,2024-07-25,2.5,0.0,617.48,3,2,4,Potential Loyalists
CUST-1407,180,4,790.11,2023-05-07,2024-06-28,3.0,0.25,197.53,2,2,2,Dormant
CUST-1408,258,3,600.0,2023-09-22,2024-04-11,4.0,0.0,200.0,1,2,1,Dormant
CUST-1409,256,1,75.69,2024-04-13,2024-04-13,5.0,0.0,75.69,1,1,1,Dormant
CUST-1410,151,4,2547.6,2023-03-15,2024-07-27,3.75,0.0,636.9,3,2,4,Potential Loyalists
CUST-1411,160,5,1274.95,2023-12-03,2024-07-18,4.2,0.0,254.99,3,3,3,Loyal Customers
CUST-1412,90,2,620.3399999999999,2023-09-02,2024-09-26,1.5,0.0,310.17,4,1,2,Potential Loyalists
CUST-1414,292,5,1513.76,2023-08-11,2024-03-08,3.4,0.0,302.75,1,3,3,At Risk
CUST-1415,183,3,363.71999999999997,2024-01-09,2024-06-25,3.6666666666666665,0.0,121.24,2,2,1,Dormant
CUST-1416,352,2,603.77,2023-10-27,2024-01-08,4.0,0.0,301.88,1,1,1,Dormant
CUST-1417,128,5,725.16,2023-12-11,2024-08-19,3.2,0.4,145.03,3,3,2,Loyal Customers
CUST-1418,163,4,2090.12,2023-10-03,2024-07-15,4.5,0.0,522.53,3,2,4,Potential Loyalists
CUST-1419,308,2,843.4200000000001,2023-01-26,2024-02-21,2.5,0.0,421.71,1,1,2,Dormant
CUST-1420,315,2,219.93,2023-08-08,2024-02-14,2.5,0.0,109.96,1,1,1,Dormant
CUST-1421,147,7,1205.6999999999998,2023-06-15,2024-07-31,3.4285714285714284,0.0,172.24,3,4,3,Loyal Customers
CUST-1422,153,3,565.73,2023-11-19,2024-07-25,4.0,0.3333333333333333,188.58,3,2,1,Potential Loyalists
CUST-1423,212,1,187.52,2024-05-27,2024-05-27,3.0,0.0,187.52,2,1,1,Dormant
CUST-1424,245,2,470.84000000000003,2023-07-17,2024-04-24,2.5,0.0,235.42,1,1,1,Dormant
CUST-1425,363,4,1087.09,2023-09-20,2023-12-28,3.5,0.0,271.77,1,2,2,Dormant
CUST-1426,266,1,250.11,2024-04-03,2024-04-03,1.0,0.0,250.11,1,1,1,Dormant
CUST-1427,84,3,703.47,2024-05-02,2024-10-02,3.0,0.0,234.49,4,2,2,Potential Loyalists
CUST-1428,86,3,889.5999999999999,2023-03-31,2024-09-30,3.6666666666666665,0.3333333333333333,296.53,4,2,2,Potential Loyalists
CUST-1429,219,5,1845.51,2023-03-27,2024-05-20,3.6,0.0,369.1,2,3,3,At Risk
CUST-1430,305,4,1461.75,2023-06-03,2024-02-24,3.75,0.0,365.44,1,2,3,Dormant
CUST-1431,21,3,920.33,2024-06-28,2024-12-04,3.3333333333333335,0.0,306.78,5,2,2,Potential Loyalists
CUST-1432,238,3,637.66,2023-06-26,2024-05-01,4.0,0.0,212.55,2,2,2,Dormant
CUST-1433,97,3,801.54,2024-06-04,2024-09-19,2.3333333333333335,0.0,267.18,4,2,2,Potential Loyalists
CUST-1434,40,6,1743.92,2023-09-30,2024-11-15,3.0,0.16666666666666666,290.65,5,4,3,Champions
CUST-1435,79,6,2664.29,2023-08-24,2024-10-07,4.333333333333333,0.0,444.05,5,4,4,Champions
CUST-1436,253,2,1338.81,2024-03-01,2024-04-16,5.0,0.0,669.4,1,1,3,Dormant
CUST-1437,419,2,592.33,2023-10-06,2023-11-02,2.5,0.0,296.17,1,1,1,Dormant
CUST-1438,212,1,333.29,2024-05-27,2024-05-27,4.0,0.0,333.29,2,1,1,Dormant
CUST-1439,212,5,1664.03,2023-05-01,2024-05-27,3.2,0.0,332.81,2,3,3,At Risk
CUST-1440,189,5,2175.69,2023-09-25,2024-06-19,5.2,0.0,435.14,2,3,4,At Risk
CUST-1441,177,3,1395.62,2023-05-12,2024-07-01,3.6666666666666665,0.0,465.21,2,2,3,Dormant
CUST-1442,173,2,580.67,2023-10-15,2024-07-05,2.5,0.0,290.33,3,1,1,Potential Loyalists
CUST-1443,164,2,989.04,2023-06-24,2024-07-14,5.5,0.0,494.52,3,1,2,Potential Loyalists
CUST-1444,304,5,1395.71,2023-05-10,2024-02-25,3.2,0.0,279.14,1,3,3,At Risk
CUST-1445,127,3,2130.33,2024-05-11,2024-08-20,2.3333333333333335,0.0,710.11,3,2,4,Potential Loyalists
CUST-1446,338,3,1082.94,2023-04-16,2024-01-22,4.0,0.0,360.98,1,2,2,Dormant
CUST-1447,247,4,3153.02,2024-01-13,2024-04-22,3.25,0.0,788.26,1,2,4,Dormant
CUST-1448,251,5,1286.45,2023-01-31,2024-04-18,2.8,0.2,257.29,1,3,3,At Risk
CUST-1449,205,3,694.1500000000001,2023-10-24,2024-06-03,3.0,0.0,231.38,2,2,2,Dormant
CUST-1450,83,2,1630.71,2024-04-22,2024-10-03,4.0,0.0,815.36,4,1,3,Potential Loyalists
CUST-1451,133,4,861.3,2023-10-26,2024-08-14,4.75,0.0,215.32,3,2,2,Potential Loyalists
CUST-1452,104,4,1205.15,2023-07-11,2024-09-12,4.0,0.0,301.29,4,2,3,Potential Loyalists
CUST-1453,566,1,68.18,2023-06-08,2023-06-08,2.0,0.0,68.18,1,1,1,Dormant
CUST-1454,475,2,2041.54,2023-08-14,2023-09-07,3.0,0.0,1020.77,1,1,4,Dormant
CUST-1455,201,3,1008.5899999999999,2024-01-07,2024-06-07,3.0,0.0,336.2,2,2,2,Dormant
CUST-1456,142,2,974.67,2024-01-24,2024-08-05,4.0,0.0,487.34,3,1,2,Potential Loyalists
CUST-1457,206,4,1021.04,2023-08-06,2024-06-02,2.3333333333333335,0.0,255.26,2,2,2,Dormant
CUST-1458,33,4,2451.85,2024-04-27,2024-11-22,3.75,0.25,612.96,5,2,4,Potential Loyalists
CUST-1459,459,1,49.19,2023-09-23,2023-09-23,6.0,0.0,49.19,1,1,1,Dormant
CUST-1460,250,4,920.0799999999999,2023-06-27,2024-04-19,2.25,0.0,230.02,1,2,2,Dormant
CUST-1461,167,5,749.27,2023-09-22,2024-07-11,3.2,0.0,149.85,3,3,2,Loyal Customers
CUST-1462,342,2,256.27,2023-10-12,2024-01-18,1.5,0.0,128.14,1,1,1,Dormant
CUST-1463,222,7,4927.24,2023-08-03,2024-05-17,3.7142857142857144,0.0,703.89,2,4,5,At Risk
CUST-1464,97,2,259.2,2024-09-06,2024-09-19,2.5,0.0,129.6,4,1,1,Potential Loyalists
CUST-1465,287,5,1991.04,2023-07-18,2024-03-13,3.4,0.0,398.21,1,3,4,At Risk
CUST-1466,214,4,2154.71,2023-07-23,2024-05-25,2.75,0.0,538.68,2,2,4,Dormant
CUST-1467,197,3,1188.99,2023-12-31,2024-06-11,4.0,0.0,396.33,2,2,3,Dormant
CUST-1468,212,2,1033.7,2024-03-29,2024-05-27,6.0,0.0,516.85,2,1,2,Dormant
CUST-1469,133,2,410.9,2023-12-31,2024-08-14,2.5,0.0,205.45,3,1,1,Potential Loyalists
CUST-1470,326,1,15.85,2024-02-03,2024-02-03,3.0,0.0,15.85,1,1,1,Dormant
CUST-1471,225,3,1130.99,2024-02-26,2024-05-14,2.6666666666666665,0.0,377.0,2,2,2,Dormant
CUST-1472,476,2,1027.04,2023-06-24,2023-09-06,4.0,0.0,513.52,1,1,2,Dormant
CUST-1473,82,5,3099.63,2023-07-15,2024-10-04,3.4,0.0,619.93,4,3,4,Loyal Customers
CUST-1474,47,5,1465.41,2024-02-29,2024-11-08,3.2,0.2,293.08,5,3,3,Loyal Customers
CUST-1475,509,1,76.89,2023-08-04,2023-08-04,4.0,0.0,76.89,1,1,1,Dormant
CUST-1476,163,1,204.04,2024-07-15,2024-07-15,5.0,0.0,204.04,3,1,1,Potential Loyalists
CUST-1477,502,1,234.56,2023-08-11,2023-08-11,2.0,1.0,234.56,1,1,1,Dormant
CUST-1478,252,3,637.89,2023-03-24,2024-04-17,3.3333333333333335,0.0,212.63,1,2,2,Dormant
CUST-1479,8,6,1650.26,2023-06-11,2024-12-17,4.166666666666667,0.16666666666666666,275.04,5,4,3,Champions
CUST-1480,398,3,1443.95,2023-06-18,2023-11-23,5.666666666666667,0.3333333333333333,481.32,1,2,3,Dormant
CUST-1481,210,1,259.47,2024-05-29,2024-05-29,,0.0,259.47,2,1,1,Dormant
CUST-1482,313,4,475.7,2023-04-19,2024-02-16,4.5,0.0,118.92,1,2,1,Dormant
CUST-1483,183,2,303.77,2023-07-12,2024-06-25,3.5,0.0,151.88,2,1,1,Dormant
CUST-1484,448,1,950.24,2023-10-04,2023-10-04,4.0,0.0,950.24,1,1,2,Dormant
CUST-1485,523,1,548.88,2023-07-21,2023-07-21,3.0,0.0,548.88,1,1,1,Dormant
CUST-1486,85,7,3101.5899999999997,2023-10-04,2024-10-01,3.2857142857142856,0.0,443.08,4,4,4,Champions
CUST-1487,115,3,862.47,2024-04-18,2024-09-01,2.6666666666666665,0.3333333333333333,287.49,4,2,2,Potential Loyalists
CUST-1488,85,6,1031.7500000000002,2024-04-04,2024-10-01,3.5,0.3333333333333333,171.96,4,4,2,Champions
CUST-1489,207,4,2381.15,2023-08-29,2024-06-01,4.0,0.0,595.29,2,2,4,Dormant
CUST-1490,175,5,1331.45,2023-11-23,2024-07-03,4.2,0.0,266.29,3,3,3,Loyal Customers
CUST-1491,304,4,898.87,2023-06-28,2024-02-25,3.25,0.25,224.72,1,2,2,Dormant
CUST-1492,100,6,3174.86,2023-07-21,2024-09-16,2.8333333333333335,0.0,529.14,4,4,4,Champions
CUST-1493,208,5,1808.6399999999999,2023-04-02,2024-05-31,2.6,0.0,361.73,2,3,3,At Risk
CUST-1494,262,1,328.62,2024-04-07,2024-04-07,3.0,0.0,328.62,1,1,1,Dormant
CUST-1495,192,3,1188.53,2023-12-09,2024-06-16,2.0,0.0,396.18,2,2,3,Dormant
CUST-1496,534,1,411.12,2023-07-10,2023-07-10,4.0,0.0,411.12,1,1,1,Dormant
CUST-1497,286,2,246.36,2024-03-04,2024-03-14,4.5,0.0,123.18,1,1,1,Dormant
CUST-1498,454,1,600.64,2023-09-28,2023-09-28,3.0,0.0,600.64,1,1,1,Dormant
CUST-1499,365,3,720.63,2023-07-27,2023-12-26,4.666666666666667,0.0,240.21,1,2,2,Dormant
CUST-1500,391,1,203.06,2023-11-30,2023-11-30,3.0,0.0,203.06,1,1,1,Dormant
CUST-1502,550,1,343.29,2023-06-24,2023-06-24,3.0,0.0,343.29,1,1,1,Dormant
CUST-1503,3,3,1485.12,2024-05-12,2024-12-22,3.3333333333333335,0.0,495.04,5,2,3,Potential Loyalists
CUST-1504,110,5,1288.8,2023-06-04,2024-09-06,3.2,0.0,257.76,4,3,3,Loyal Customers
